Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total_Charges,Churn Label,Churn Value,Churn Score,CLTV
1,0,0,696,93645,879,37.140104,-119.657092,0,0,0,0,40,1,0,1,0,2,0,0,0,0,0,0,1,74.8,2971.7,0,0,52,3258
1,0,0,717,93646,808,36.633498,-119.298895,1,0,0,0,35,1,0,2,1,1,1,1,1,1,1,1,3,19.15,638.0,0,0,60,4052
1,0,0,725,93647,799,36.600185,-119.175655,1,0,1,1,26,1,0,1,0,0,0,0,0,2,1,0,0,78.95,2034.25,0,0,40,4237
1,0,0,354,93650,843,36.841655,-119.797113,1,0,0,1,53,1,0,0,2,2,0,2,0,0,1,0,1,62.85,3419.5,0,0,24,6281
1,0,0,804,93651,861,37.007238,-119.505661,1,1,1,0,34,1,0,1,0,0,0,0,0,0,0,0,1,71.55,2427.35,0,0,72,3583
1,0,0,807,93652,797,36.594542,-119.905245,0,1,1,0,19,1,2,1,0,0,0,0,2,2,0,1,2,94.95,1760.25,0,0,40,5316
1,0,0,818,93653,898,37.252057,-119.95783,1,0,1,0,43,1,0,1,2,2,2,0,0,0,0,1,1,86.1,3551.65,0,0,42,2358
1,0,0,827,93654,810,36.636638,-119.421842,1,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.55,122.9,0,0,25,3072
1,0,0,843,93656,777,36.452211,-119.94575,1,0,0,1,56,1,2,2,1,1,1,1,1,1,2,1,3,24.8,1424.2,0,0,79,4262
1,0,0,877,93660,800,36.600193,-120.153393,1,0,1,1,34,1,0,1,0,0,2,0,2,0,0,1,3,84.05,2909.95,0,0,67,3476
1,0,0,922,93662,791,36.545322,-119.642281,0,0,0,0,10,0,1,0,0,2,0,2,0,0,0,0,2,36.25,374.0,0,0,24,4571
1,0,0,980,93666,792,36.545353,-119.338535,1,0,0,0,56,1,2,1,0,2,0,0,2,2,0,0,2,98.6,5581.05,0,0,58,5601
1,0,0,1015,93667,858,36.993666,-119.348267,0,0,1,0,55,1,2,1,0,2,2,0,2,2,0,1,1,103.65,5676.65,0,0,46,4768
1,0,0,1022,93668,809,36.635661,-120.288644,0,0,1,1,36,1,2,0,2,2,2,2,2,2,2,1,1,92.9,3379.25,0,0,77,3570
1,0,0,1109,93669,910,37.287758,-119.548156,1,0,1,0,47,1,0,2,1,1,1,1,1,1,1,0,0,19.9,942.95,0,0,70,5394
1,0,0,1023,93673,778,36.456091,-119.486225,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,1,20.1,232.4,0,0,21,2360
1,0,0,354,93701,824,36.749403,-119.787574,1,1,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.5,2088.45,0,0,40,4422
1,0,0,354,93703,827,36.768774,-119.762633,0,1,0,0,35,0,1,0,0,0,2,0,2,0,0,1,2,39.85,1434.6,0,0,60,2030
1,0,0,354,93704,836,36.799648,-119.801247,0,0,0,0,67,1,0,0,2,2,0,2,0,0,1,0,1,60.5,3870.0,0,0,48,4363
1,0,0,354,93706,813,36.654614,-119.903674,1,0,0,0,21,1,2,1,2,0,2,0,2,2,0,0,3,103.85,2215.0,0,0,77,4520
1,0,0,354,93710,841,36.822715,-119.761826,0,0,0,0,13,1,0,0,2,2,0,2,0,2,0,0,0,67.8,842.25,0,0,30,4115
1,0,0,354,93720,848,36.878709,-119.7645,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.85,1901.0,0,0,53,4367
1,0,0,354,93721,822,36.732694,-119.783786,0,0,0,0,29,1,0,2,1,1,1,1,1,1,0,0,1,19.35,601.6,0,0,49,5227
1,0,0,354,93725,803,36.623632,-119.741322,1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.0,605.45,0,0,36,5711
1,0,0,354,93726,834,36.793601,-119.761131,0,1,0,0,57,0,1,0,0,2,2,0,2,2,0,1,2,55.0,3094.05,0,0,76,4622
1,0,0,354,93727,825,36.751489,-119.68072,1,0,1,0,65,1,2,0,2,0,2,2,0,2,2,0,0,76.15,4929.55,0,0,46,6177
1,0,0,354,93728,826,36.757345,-119.818274,1,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,3,20.3,595.05,0,0,71,3159
1,0,0,858,93905,815,36.667794,-121.601306,0,1,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.35,8436.25,0,0,71,4008
1,0,0,858,93906,820,36.722898,-121.633648,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.75,19.75,0,0,33,4441
1,0,0,858,93907,828,36.77462,-121.664714,1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,45.2,492.0,0,0,39,5253
1,0,0,858,93908,804,36.624338,-121.615669,1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.2,987.95,0,0,65,5453
1,0,0,86,93920,748,36.092975,-121.549826,0,1,0,0,59,1,2,1,2,2,2,0,0,0,0,1,2,89.75,5496.9,0,0,70,5170
1,0,0,160,93921,793,36.554618,-121.922239,1,0,0,0,26,1,0,0,2,0,0,2,2,2,1,0,0,75.0,1908.35,0,0,79,4705
1,0,0,159,93923,779,36.460611,-121.852507,1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,3,49.95,107.1,0,0,78,5251
1,0,0,161,93924,775,36.414611,-121.6386,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,0,65.7,4575.35,0,0,52,6187
1,0,0,190,93925,798,36.596271,-121.442274,1,0,1,0,65,1,2,0,2,2,2,0,0,0,1,0,1,67.05,4309.55,0,0,52,5224
1,0,0,378,93926,788,36.52588,-121.396719,1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,0,1,110.9,7922.75,0,0,27,6444
1,0,0,387,93927,758,36.248708,-121.386617,1,0,0,0,6,1,2,1,0,0,0,2,0,2,0,1,0,87.95,522.35,0,0,47,2684
1,0,0,467,93928,737,35.930782,-121.189757,1,1,0,0,32,1,0,2,1,1,1,1,1,1,1,0,1,19.8,587.7,0,0,78,3836
1,0,0,480,93930,756,36.220761,-120.980777,0,0,1,0,50,1,2,0,0,0,2,0,2,2,1,0,0,75.7,3876.2,0,0,75,6144
1,0,0,547,93932,740,35.989792,-121.055933,1,0,1,0,61,0,1,0,2,0,2,2,2,2,2,1,3,62.15,3778.85,0,0,59,6427
1,0,0,641,93940,768,36.362741,-121.869685,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,0,115.15,8349.45,0,0,26,5398
1,0,0,755,93953,795,36.587497,-121.944815,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.5,19.5,0,0,33,3107
1,0,0,883,93954,749,36.125529,-120.864443,0,0,0,0,12,1,2,1,0,0,0,0,0,2,0,1,2,86.55,1066.9,0,0,71,2061
1,0,0,946,93960,774,36.414216,-121.360597,1,0,1,1,61,1,0,2,1,1,1,1,1,1,1,0,3,20.4,1226.45,0,0,77,5897
1,0,0,961,93962,805,36.624641,-121.647195,1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,0,19.8,342.3,0,0,74,4808
1,0,0,69,94002,979,37.509366,-122.306132,1,0,0,1,21,1,0,0,0,0,0,0,0,0,0,0,3,45.65,985.05,0,0,39,5731
1,0,0,114,94005,1029,37.684694,-122.40712,1,0,1,1,68,0,1,0,2,2,2,2,0,2,2,1,3,56.4,3948.45,0,0,59,4556
1,0,0,122,94010,996,37.57028,-122.365778,1,1,0,0,12,1,2,1,0,0,0,0,0,0,0,1,1,73.3,828.05,0,0,38,5159
1,0,0,242,94015,1027,37.680844,-122.48131,0,0,1,0,62,1,2,1,0,0,2,0,2,2,0,1,2,101.35,6164.7,0,0,77,5049
1,0,0,494,94020,908,37.285677,-122.224165,1,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,3,33.6,33.6,0,0,27,4369
1,0,0,561,94022,930,37.349546,-122.134356,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.7,20.7,0,0,68,3061
1,0,0,561,94024,934,37.352911,-122.093002,1,0,0,1,62,1,2,1,0,0,2,2,2,2,2,1,2,104.05,6590.5,0,0,33,5900
1,0,0,612,94025,965,37.449551,-122.183762,0,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,0,20.25,717.95,0,0,57,5272
1,0,0,799,94028,936,37.369709,-122.215844,0,0,1,1,69,1,2,0,2,2,0,2,2,0,1,0,1,73.7,4885.85,0,0,78,4268
1,0,0,637,94037,988,37.540582,-122.509594,0,0,1,0,63,1,2,1,0,2,2,2,2,2,0,1,2,108.75,6871.7,0,0,20,4582
1,0,0,651,94038,980,37.515556,-122.502311,1,0,0,0,23,1,0,2,1,1,1,1,1,1,1,0,0,20.15,405.6,0,0,63,4402
1,0,0,659,94040,941,37.380662,-122.086022,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,1,19.75,208.25,0,0,62,3926
1,0,0,659,94041,945,37.388349,-122.075299,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,25.95,1801.9,0,0,23,5072
1,0,0,659,94043,953,37.419725,-122.062947,0,1,0,0,45,1,2,0,2,0,0,2,0,2,0,1,2,70.05,3062.45,0,0,43,4223
1,0,0,730,94044,999,37.573633,-122.455167,0,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,24.05,1764.75,0,0,32,4722
1,0,0,760,94060,890,37.22565,-122.297533,0,0,0,1,22,1,2,1,0,0,0,0,0,2,0,1,2,84.75,1816.75,0,0,79,4240
1,0,0,825,94061,970,37.461251,-122.235414,0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,23.05,1255.1,0,0,34,4922
1,0,0,825,94063,976,37.499411,-122.196318,0,0,0,0,65,0,1,0,2,0,2,2,2,2,2,0,1,59.95,3921.1,0,0,74,6251
1,0,0,825,94065,985,37.527497,-122.230941,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,19.55,1463.45,0,0,68,4424
1,0,0,866,94066,1010,37.624436,-122.430661,1,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,0,19.6,189.45,0,0,57,3778
1,0,0,867,94070,975,37.497915,-122.267361,0,0,0,1,7,1,0,2,1,1,1,1,1,1,1,0,3,20.05,96.8,0,0,62,3810
1,0,0,875,94074,923,37.331762,-122.341444,1,1,0,0,5,1,0,1,0,2,0,0,0,2,0,1,2,85.55,408.5,0,0,48,2850
1,0,0,960,94080,1017,37.654436,-122.426468,0,0,1,1,24,1,2,0,2,0,2,0,2,2,2,0,1,78.6,1846.65,0,0,30,2939
1,0,0,985,94086,940,37.378541,-122.020456,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,116.8,8456.75,0,0,52,6252
1,0,0,985,94087,932,37.3511,-122.037311,1,0,0,0,21,0,1,0,2,0,0,2,2,0,0,1,3,43.55,1011.5,0,0,63,5808
1,0,0,985,94089,956,37.421633,-122.009613,1,0,1,0,69,0,1,0,0,2,2,2,2,2,1,1,1,60.8,4263.4,0,0,63,5683
1,0,0,872,94102,1067,37.7795,-122.419233,1,0,1,1,44,1,0,0,0,2,0,2,0,0,0,1,0,54.9,2549.1,0,0,21,4412
1,0,0,872,94103,1063,37.773147,-122.411287,0,1,1,1,61,1,2,0,0,0,2,0,2,0,1,1,2,65.2,3965.05,0,0,30,6238
1,0,0,872,94109,1077,37.794487,-122.42227,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.2,7840.6,0,0,57,4773
1,0,0,872,94110,1053,37.750021,-122.415201,1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,0,92.0,6632.75,0,0,68,4200
1,0,0,872,94111,1080,37.801776,-122.402293,1,1,1,0,14,1,2,1,0,0,0,0,0,0,0,1,2,75.1,1013.35,0,0,66,3771
1,0,0,872,94112,1040,37.720498,-122.443119,1,0,0,0,7,1,2,2,1,1,1,1,1,1,0,1,0,25.05,152.95,0,0,54,4868
1,0,0,872,94114,1058,37.758085,-122.434801,0,0,0,0,48,1,0,1,0,2,0,0,0,0,1,0,2,75.15,3772.65,0,0,75,3345
1,0,0,872,94115,1070,37.786031,-122.437301,1,0,1,1,55,1,0,2,1,1,1,1,1,1,1,0,3,19.5,1026.35,0,0,64,5067
1,0,0,872,94116,1051,37.74441,-122.486764,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.3,19.3,0,0,47,5626
1,0,0,872,94117,1062,37.770533,-122.445121,1,0,0,0,45,1,0,1,2,2,2,2,2,2,1,0,1,112.2,5031.85,0,0,74,3091
1,0,0,872,94118,1068,37.781304,-122.461522,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,70.3,220.4,0,0,67,4275
1,0,0,872,94121,1066,37.776718,-122.495781,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,3,19.6,1416.5,0,0,20,4890
1,0,0,872,94122,1059,37.760412,-122.484966,1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,0,3,20.25,158.35,0,0,24,4964
1,0,0,872,94124,1047,37.731505,-122.384532,1,0,1,1,69,1,0,0,2,2,0,2,2,2,2,0,0,80.65,5542.55,0,0,41,4618
1,0,0,872,94129,1078,37.797526,-122.464531,0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,115.75,8443.7,0,0,50,6205
1,0,0,872,94131,1052,37.746699,-122.442833,1,0,0,0,71,1,2,0,2,2,2,2,0,2,2,0,0,80.6,5708.2,0,0,47,5447
1,0,0,872,94133,1081,37.802071,-122.411004,0,0,1,0,33,0,1,0,2,0,2,2,2,2,2,0,0,59.55,2016.3,0,0,68,5980
1,0,0,872,94134,1041,37.721052,-122.413573,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,19.05,326.65,0,0,60,4336
1,0,0,738,94301,963,37.444314,-122.149996,0,1,1,0,56,1,2,1,2,2,2,2,0,0,1,0,2,95.65,5471.75,0,0,20,6335
1,0,0,738,94303,968,37.45809,-122.115398,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.95,19.95,0,0,48,2732
1,0,0,966,94305,958,37.424342,-122.165641,1,0,1,1,57,1,0,2,1,1,1,1,1,1,1,0,3,19.4,1061.6,0,0,53,4194
1,0,0,738,94306,952,37.416159,-122.131337,1,0,1,1,56,0,1,0,0,2,2,0,0,0,1,1,1,36.1,1971.5,0,0,38,5092
1,0,0,888,94403,987,37.538309,-122.305109,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,19.75,0,0,32,4099
1,0,0,888,94404,994,37.556094,-122.272437,0,0,0,1,40,1,0,0,2,0,0,2,2,0,0,1,1,64.1,2460.35,0,0,79,5056
1,0,0,7,94501,1064,37.774633,-122.274434,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.75,856.5,0,0,56,2610
1,0,0,7,94502,1045,37.724817,-122.224363,1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,3,19.7,1275.85,0,0,63,4235
1,0,0,244,94506,1074,37.791481,-121.903253,1,0,1,1,68,1,2,1,2,2,2,0,2,2,2,1,2,110.2,7467.5,0,0,37,4108
1,0,0,8,94507,1100,37.855717,-121.994813,1,0,1,1,69,1,0,1,2,2,0,2,2,2,2,1,1,106.35,7261.75,0,0,58,6315
1,0,0,27,94508,1290,38.542448,-122.419923,0,0,1,0,56,1,2,1,0,2,2,2,0,0,0,0,2,90.55,5116.6,0,0,63,6161
1,0,0,30,94509,1147,37.980057,-121.801599,0,0,1,1,10,1,0,0,0,2,2,0,0,2,1,1,3,65.9,660.05,0,0,78,5289
1,0,0,72,94510,1188,38.113533,-122.11926,1,0,0,0,63,1,2,1,2,2,2,2,2,0,1,0,1,104.5,6590.8,0,0,43,4908
1,0,0,76,94511,1173,38.050558,-121.646924,0,0,1,1,24,0,1,0,2,2,2,2,0,2,2,1,3,52.5,1208.15,0,0,47,3303
1,0,0,89,94512,1194,38.140719,-121.838298,0,0,0,0,19,1,2,0,0,0,2,0,0,0,0,1,3,56.1,1033.9,0,0,27,3367
1,0,0,111,94513,1121,37.908242,-121.682472,1,0,1,1,22,1,2,1,0,0,2,0,2,0,0,1,2,88.75,1885.15,0,0,48,5585
1,0,0,195,94517,1110,37.881842,-121.848111,0,0,1,0,70,1,2,2,1,1,1,1,1,1,2,1,0,26.0,2006.95,0,0,76,6170
1,0,0,214,94518,1136,37.950248,-122.022455,0,0,1,0,49,1,0,1,0,2,2,0,2,2,0,0,2,99.4,5025.0,0,0,59,4725
1,0,0,214,94521,1143,37.971421,-121.971504,1,0,1,1,42,1,0,0,0,0,2,2,2,2,1,0,2,73.15,3088.25,0,0,58,2531
1,0,0,786,94523,1137,37.95338,-122.076886,1,0,0,0,57,1,0,0,0,2,0,2,0,0,1,1,3,54.65,3134.7,0,0,58,4223
1,0,0,244,94526,1087,37.815459,-121.977203,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,115.55,8312.4,0,0,38,5076
1,0,0,289,94530,1126,37.924838,-122.289145,0,1,0,0,46,1,2,1,0,2,2,0,2,2,0,1,2,104.45,4863.85,0,0,76,4103
1,0,0,351,94536,998,37.572273,-121.964583,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,91.15,6637.9,0,0,33,4311
1,0,0,351,94538,978,37.505768,-121.962472,1,0,1,1,35,1,0,1,0,2,0,2,2,0,1,1,2,89.7,3165.6,0,0,44,2775
1,0,0,414,94541,1025,37.674002,-122.076796,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,2,92.4,6786.1,0,0,59,5527
1,0,0,414,94542,1019,37.656695,-122.048361,0,0,1,1,28,1,0,2,1,1,1,1,1,1,1,0,3,19.9,543.0,0,0,41,2987
1,0,0,172,94546,1035,37.708327,-122.083473,1,0,0,0,45,1,0,2,1,1,1,1,1,1,1,0,0,18.85,867.3,0,0,78,2653
1,0,0,421,94547,1152,37.991259,-122.214945,0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,25.75,25.75,0,0,67,2569
1,0,0,543,94550,997,37.571748,-121.659562,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,1,3,20.95,109.5,0,0,77,5554
1,0,0,172,94552,1044,37.722727,-122.02157,0,0,1,0,48,1,0,1,0,2,2,0,2,2,1,1,2,97.05,4692.95,0,0,66,5893
1,0,0,596,94553,1162,38.014457,-122.115432,1,0,1,1,25,1,2,2,1,1,1,1,1,1,0,1,0,25.4,546.85,0,0,26,5250
1,0,0,351,94555,992,37.555473,-122.080312,1,0,1,1,64,1,0,2,1,1,1,1,1,1,2,1,0,19.7,1274.05,0,0,79,5431
1,0,0,646,94556,1091,37.827946,-122.107185,1,0,0,0,50,0,1,0,2,2,0,0,0,0,0,1,3,35.0,1782.4,0,0,45,5629
1,0,0,664,94558,1275,38.489789,-122.27011,0,0,1,1,52,1,2,1,0,0,2,0,2,2,1,0,0,101.25,5301.1,0,0,25,5954
1,0,0,664,94559,1213,38.232389,-122.324944,1,1,1,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,280.35,0,0,53,4444
1,0,0,670,94560,977,37.504133,-122.032347,0,1,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,90.95,2897.95,0,0,52,5936
1,0,0,703,94561,1155,37.999406,-121.686241,1,0,1,1,45,1,2,0,2,2,0,2,2,0,2,0,1,73.85,3371.0,0,0,76,5264
1,0,0,721,94563,1108,37.873916,-122.20522,1,0,1,0,9,1,2,1,2,0,0,0,0,2,0,1,2,88.05,801.3,0,0,30,2715
1,0,0,787,94566,1012,37.633361,-121.862395,0,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,3,20.1,1079.45,0,0,57,5755
1,0,0,273,94568,1037,37.713926,-121.928425,0,0,1,1,64,1,2,1,2,2,0,2,2,2,2,0,0,110.3,6997.3,0,0,45,5574
1,0,0,846,94572,1165,38.027218,-122.23463,0,0,0,0,12,1,0,1,2,0,0,0,2,0,1,1,1,85.15,979.05,0,0,52,2452
1,0,0,856,94574,1304,38.581354,-122.296283,1,1,1,0,67,1,0,0,2,2,0,2,0,0,1,1,0,60.95,4119.4,0,0,41,5792
1,0,0,881,94577,1039,37.717196,-122.159338,0,0,0,0,45,1,2,0,2,0,0,2,0,2,2,0,3,73.55,3349.1,0,0,56,2280
1,0,0,881,94578,1034,37.704384,-122.126703,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,46.0,492.1,0,0,38,3903
1,0,0,881,94579,1031,37.687264,-122.15728,0,1,0,0,29,1,2,0,2,2,0,0,0,0,0,1,0,58.55,1718.95,0,0,30,2044
1,0,0,882,94580,1026,37.676249,-122.132415,0,0,0,0,24,1,2,2,1,1,1,1,1,1,1,0,0,24.6,605.25,0,0,62,4147
1,0,0,894,94583,1060,37.766556,-121.976784,1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,1,3,19.75,1344.5,0,0,58,4485
1,0,0,979,94585,1208,38.197907,-122.017258,1,0,0,0,51,1,0,1,2,0,0,0,2,0,1,0,3,86.35,4267.15,0,0,74,5311
1,0,0,986,94586,1001,37.587494,-121.862856,0,0,1,0,45,1,2,2,1,1,1,1,1,1,2,0,3,25.5,1121.05,0,0,47,3146
1,0,0,1041,94587,1004,37.59485,-122.051521,0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,0,1,19.0,918.7,0,0,39,4066
1,0,0,787,94588,1030,37.685052,-121.912061,0,0,1,0,29,1,0,2,1,1,1,1,1,1,2,1,3,19.55,521.8,0,0,77,5758
1,0,0,1047,94589,1200,38.161321,-122.271588,1,0,1,1,40,1,2,1,2,2,0,2,2,2,0,1,1,110.1,4469.1,0,0,39,2283
1,0,0,1047,94591,1184,38.105733,-122.186338,1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,2,69.75,1729.35,0,0,26,3080
1,0,0,1047,94592,1181,38.093701,-122.276589,0,0,0,0,22,0,1,0,0,0,2,0,2,2,0,1,2,50.6,1073.3,0,0,62,2854
1,0,0,1066,94595,1102,37.862128,-122.075197,1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,65.6,4566.5,0,0,75,4369
1,0,0,1066,94598,1122,37.916648,-122.008483,1,0,1,1,33,1,0,0,0,2,2,2,2,2,2,0,1,82.1,2603.1,0,0,32,2281
1,0,0,1123,94599,1256,38.421458,-122.365048,0,0,0,0,23,1,0,1,0,2,0,2,0,0,0,1,3,79.1,1783.75,0,0,75,3619
1,0,0,702,94603,1050,37.739113,-122.175602,1,0,0,0,69,1,2,0,2,2,2,2,2,2,2,0,3,90.65,6322.1,0,0,55,6487
1,0,0,702,94605,1057,37.758019,-122.138678,0,0,0,1,3,1,0,2,1,1,1,1,1,1,1,1,1,20.55,57.4,0,0,69,2774
1,0,0,702,94606,1076,37.792489,-122.244314,1,0,0,0,56,1,0,0,0,2,0,2,2,2,1,1,0,75.75,4284.65,0,0,56,6487
1,0,0,702,94607,1083,37.80707,-122.297401,1,0,0,0,65,1,2,1,2,0,2,2,2,2,1,1,1,110.0,7138.65,0,0,78,6351
1,0,0,303,94608,1096,37.83726,-122.287648,1,0,1,0,71,1,0,2,1,1,1,1,1,1,1,0,2,20.85,1539.75,0,0,67,4837
1,0,0,702,94609,1095,37.834341,-122.26437,0,1,0,0,14,1,2,1,0,0,2,0,0,0,0,1,0,80.35,1058.1,0,0,39,3276
1,0,0,702,94610,1085,37.808731,-122.238708,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.15,123.8,0,0,75,4840
1,0,0,702,94612,1086,37.809014,-122.269739,1,0,0,0,40,1,0,0,2,0,2,0,0,2,0,0,2,67.45,2731.0,0,0,55,4714
1,0,0,702,94618,1097,37.84551,-122.235181,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.75,20.75,0,0,76,2791
1,0,0,702,94621,1054,37.750553,-122.197175,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,3,69.9,497.3,0,0,80,4562
1,0,0,74,94702,1104,37.866009,-122.286228,0,0,1,0,15,1,2,0,0,0,0,0,0,0,0,1,2,51.1,711.15,0,0,33,4858
1,0,0,74,94705,1101,37.858898,-122.240512,1,0,0,0,71,1,2,2,1,1,1,1,1,1,2,0,0,25.55,1898.1,0,0,27,6305
1,0,0,9,94706,1113,37.890274,-122.295192,0,0,1,1,54,1,2,0,2,0,0,2,0,0,2,0,0,60.0,3273.95,0,0,52,4798
1,0,0,74,94707,1115,37.897753,-122.279391,1,0,1,0,31,1,2,1,2,2,0,2,0,0,0,1,1,90.55,2929.75,0,0,48,5722
1,0,0,74,94708,1114,37.897743,-122.263124,0,0,0,0,11,1,0,1,2,0,0,0,0,0,0,0,2,76.4,838.7,0,0,41,4033
1,0,0,74,94709,1109,37.878554,-122.26609,0,1,0,0,18,1,0,1,0,0,2,0,0,2,0,1,2,84.95,1443.65,0,0,74,3878
1,0,0,74,94710,1106,37.872902,-122.303708,0,1,0,0,72,1,2,1,2,2,0,2,2,2,2,1,0,110.1,7746.7,0,0,57,5232
1,0,0,832,94801,1133,37.945288,-122.383941,0,1,0,0,71,1,2,1,0,2,0,0,2,2,0,1,1,99.65,6951.15,0,0,77,4241
1,0,0,296,94803,1141,37.963995,-122.288296,1,1,0,0,5,0,1,0,0,0,2,2,2,0,0,0,1,45.4,214.75,0,0,68,2599
1,0,0,832,94804,1123,37.921034,-122.341798,1,0,1,0,38,1,2,0,0,0,2,2,0,2,1,0,1,69.0,2669.45,0,0,23,4487
1,0,0,832,94805,1129,37.941456,-122.320968,1,0,0,1,5,1,0,0,0,0,0,2,0,0,0,1,0,48.65,235.2,0,0,68,3307
1,0,0,893,94901,1145,37.972662,-122.491452,0,1,0,0,52,1,2,0,2,0,2,0,0,0,2,0,0,59.85,3103.25,0,0,71,5085
1,0,0,386,94904,1135,37.946617,-122.563571,0,0,0,0,68,1,2,0,0,2,2,0,2,2,2,1,2,80.65,5330.2,0,0,70,5914
1,0,0,70,94920,1111,37.885629,-122.46858,1,0,1,1,69,1,0,2,1,1,1,1,1,1,1,1,1,20.55,1403.1,0,0,32,5366
1,0,0,96,94922,1236,38.343282,-122.9755,0,0,1,0,42,1,2,0,2,2,0,2,0,0,0,1,1,66.4,2727.8,0,0,38,3773
1,0,0,97,94923,1244,38.377165,-123.037957,0,0,0,0,50,1,0,1,0,2,0,2,2,2,2,1,3,100.2,5038.45,0,0,53,5419
1,0,0,847,94928,1237,38.34719,-122.697822,1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,1,1,44.55,1462.6,0,0,28,2422
1,0,0,261,94929,1219,38.24458,-122.956268,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.35,150.6,0,0,52,3098
1,0,0,315,94930,1144,37.971751,-122.611873,1,0,1,1,64,1,2,1,2,2,2,0,0,0,0,1,2,91.8,5960.5,0,0,37,5371
1,0,0,337,94933,1160,38.010092,-122.689442,1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,1,0,20.2,1192.3,0,0,65,5216
1,0,0,454,94937,1182,38.099323,-122.945723,0,0,1,0,6,1,2,0,0,0,0,0,0,0,0,0,2,50.35,314.55,0,0,74,3442
1,0,0,507,94938,1164,38.021772,-122.691744,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,18.8,56.0,0,0,67,3010
1,0,0,522,94939,1127,37.937082,-122.532369,0,0,1,0,15,1,0,2,1,1,1,1,1,1,0,0,1,20.45,330.8,0,0,78,5184
1,0,0,595,94940,1192,38.129308,-122.834815,1,0,1,1,13,1,0,0,0,0,0,0,2,2,1,1,2,64.75,877.35,0,0,73,4741
